userId,itemId
343,58258; 81926; 94797; 22374; 94021; 26800; 36006; 2176; 2721; 36184
344,23845; 64872; 836; 31996; 58731; 39523; 13046; 35462; 13505; 14628
345,33457; 44631; 65413; 96704; 56766; 45782; 46788; 18987; 75298; 19467
346,15877; 32796; 88704; 17360; 67953; 45200; 77615; 84259; 60031; 59424
347,52507; 97176; 34028; 11131; 13582; 43251; 18618; 61465; 74217; 24847
348,33572; 8104; 10613; 61232; 70784; 51730; 53765; 68663; 7500; 51473
349,81671; 25554; 79583; 17370; 93052; 56981; 6627; 54080; 20246; 90949
350,2017; 60572; 92291; 1769; 7053; 6637; 79246; 74059; 17190; 77596
351,63410; 29653; 66821; 89341; 75556; 91901; 74918; 12357; 42402; 35999
352,65320; 18958; 55483; 5443; 69342; 75298; 86214; 95710; 13252; 1075
353,81427; 10253; 21945; 67890; 92130; 68961; 13494; 49640; 1651; 58190
354,90581; 19849; 39030; 60620; 19; 69481; 8602; 18111; 2300; 26800
355,70065; 24842; 75178; 75924; 47218; 33013; 73420; 73779; 11894; 24662
356,59120; 75369; 96282; 85586; 88553; 40386; 43069; 20808; 80402; 80862
357,479; 73254; 74018; 4333; 80627; 65818; 89739; 3595; 86315; 79026
358,57651; 29631; 87246; 37659; 96841; 45040; 6239; 13129; 84411; 87911
359,4291; 20702; 98182; 52326; 78504; 21742; 96833; 58932; 61751; 17912
360,73134; 98453; 58258; 79330; 2138; 49775; 38829; 67049; 16726; 91581
361,29771; 37974; 6211; 53906; 57122; 312; 40501; 3364; 61833; 80743
362,32818; 35667; 26040; 29462; 55820; 80207; 90525; 85356; 3685; 22339
363,88954; 81226; 4210; 40755; 90798; 95485; 87499; 3019; 16443; 14025
364,18999; 74842; 26103; 26938; 1491; 40201; 44023; 31767; 7053; 29917
365,31810; 17130; 32103; 18541; 12; 25874; 29427; 72420; 30562; 58765
366,63709; 57543; 69841; 52762; 73269; 93545; 5290; 15070; 29231; 91149
367,94934; 57296; 31300; 93424; 90380; 93624; 11874; 90282; 67545; 27679
368,8032; 14438; 90508; 97897; 41530; 94586; 60164; 58657; 43902; 92176
369,15855; 68437; 41806; 17465; 31117; 69306; 11955; 2760; 26800; 70708
370,27588; 90051; 5573; 12051; 26212; 53850; 32568; 59581; 10210; 19839
371,21098; 50364; 18699; 17592; 30874; 77970; 83783; 97452; 19377; 25344
372,82776; 37138; 78387; 29788; 4347; 47218; 96890; 24080; 95819; 3601
373,20428; 72353; 30707; 43493; 26775; 28988; 803; 81443; 66863; 91755
374,10993; 68749; 6470; 26970; 94214; 42472; 16066; 79414; 86901; 2940
375,10210; 32533; 75396; 53449; 37348; 21206; 42864; 27852; 69398; 56189
376,85151; 89423; 80525; 55678; 36441; 65948; 39359; 73663; 25897; 914
377,51988; 7162; 32145; 10307; 66070; 31814; 34658; 58549; 42843; 22237
378,66985; 55424; 76664; 95072; 27838; 97864; 32920; 81885; 93929; 76255
379,47774; 99432; 26203; 2002; 73707; 69395; 69649; 11182; 15571; 74858
380,77659; 75178; 15128; 49574; 82236; 3997; 1776; 93483; 55350; 5502
381,9403; 71638; 1202; 90542; 11789; 44341; 31693; 49195; 93212; 99432
382,88511; 94752; 82118; 6328; 75342; 77980; 8569; 5531; 31141; 71315
383,39492; 12689; 36024; 81688; 25205; 65307; 38973; 26040; 45279; 6286
384,13562; 73313; 151; 50656; 10754; 59944; 73950; 32960; 80793; 73227
385,10734; 19677; 59671; 58520; 68909; 22757; 59391; 68933; 83523; 15193
386,57417; 32818; 3230; 50475; 73146; 11270; 96291; 88108; 59955; 81628
387,60215; 73955; 30939; 57450; 59377; 87000; 80008; 4020; 97126; 80221
388,69619; 75298; 58326; 79071; 33857; 66758; 1075; 52222; 16726; 68583
389,78284; 9676; 81218; 82261; 15549; 94890; 60263; 609; 6326; 66945
390,9036; 61163; 94868; 58380; 87450; 77297; 56591; 32499; 69296; 68535
391,58645; 47083; 82846; 878; 62560; 45279; 26557; 6001; 76485; 81159
392,82678; 1851; 75798; 16033; 7244; 42774; 49940; 62179; 7416; 83700
393,2793; 74744; 44029; 50361; 65983; 81106; 70656; 92574; 41801; 94442
394,50488; 52316; 81304; 10048; 18071; 2342; 32436; 67574; 97123; 80218
395,46060; 91200; 94805; 68910; 8541; 49867; 12867; 67620; 39147; 59826
396,61163; 9711; 26498; 4645; 53492; 51163; 85246; 33405; 40219; 84578
397,79828; 93713; 79600; 12095; 68993; 82594; 49320; 11237; 67820; 86473
398,34802; 85629; 3685; 92695; 62225; 6286; 72813; 71683; 11264; 31117
399,9748; 93173; 27115; 55516; 4270; 85152; 10485; 61811; 90620; 90189
400,71274; 94957; 49207; 61594; 26496; 57991; 57852; 19043; 77970; 83172
401,74874; 62303; 77307; 78169; 77670; 97345; 59400; 88480; 22339; 57027
402,15172; 21993; 78151; 73485; 95018; 95942; 33463; 44023; 13914; 12833
403,80272; 93003; 94018; 32526; 2465; 1664; 90156; 58013; 17005; 27083
404,31173; 15324; 32599; 72948; 74828; 39304; 18290; 70443; 35358; 53917
405,35366; 37974; 79525; 45489; 66081; 10335; 15026; 41615; 95719; 59191
406,52762; 39203; 23929; 42650; 50215; 38952; 68899; 44227; 37379; 15048
407,82742; 39049; 11098; 19548; 21501; 57707; 20760; 22341; 56410; 62276
408,66107; 7491; 87653; 68848; 12478; 2845; 13582; 34176; 81209; 76309
409,42973; 6245; 81679; 88010; 42845; 14061; 40473; 40212; 40527; 1970
410,79525; 95969; 59826; 98166; 33294; 2283; 69366; 57567; 74224; 58118
411,79813; 1320; 21098; 31857; 77382; 50248; 68084; 10577; 42738; 80512
412,82713; 26042; 64637; 76534; 2154; 39897; 87930; 69237; 31671; 50489
413,38750; 27835; 21501; 33030; 38371; 73254; 286; 57549; 75571; 69651
414,83764; 52326; 95683; 68975; 80259; 11230; 79001; 65806; 83290; 13693
415,27806; 50033; 82568; 91430; 88664; 32472; 9142; 78731; 40375; 96277
416,91357; 39137; 97906; 90522; 80754; 56354; 88907; 39460; 50750; 30562
417,13015; 14729; 3748; 46788; 70708; 15843; 76728; 4080; 49875; 67493
418,8956; 35930; 8751; 48253; 88521; 68583; 5816; 28042; 86551; 17237
419,2276; 16389; 2696; 10883; 32738; 37844; 7027; 37311; 99652; 16081
420,62851; 24961; 75483; 14505; 91852; 6101; 4981; 31300; 32922; 22216
421,35879; 56448; 15804; 14120; 15210; 77603; 72668; 11867; 5015; 81058
422,49302; 18907; 95112; 96041; 51535; 22287; 18019; 5283; 28713; 1026
423,16386; 8086; 15271; 67919; 40267; 81160; 88673; 22619; 66517; 89659
424,8516; 59650; 69600; 25770; 14240; 86290; 72545; 36209; 6658; 85179
425,33457; 64443; 41957; 26372; 12255; 99650; 60609; 59469; 24465; 52616
426,34065; 97512; 14817; 90032; 4047; 90479; 30571; 55396; 2378; 44997
427,2696; 63156; 88667; 51945; 5290; 33195; 69008; 30968; 29304; 36602
428,62801; 60031; 47941; 3315; 12051; 51988; 32302; 75532; 26986; 93917
429,42982; 60467; 30525; 36294; 92133; 34671; 73964; 87990; 90352; 28602
430,64872; 39136; 66215; 4523; 71320; 9503; 95018; 95646; 8787; 98526
431,12547; 33338; 79584; 7417; 15; 38759; 33020; 83109; 67445; 53851
432,33194; 2348; 62851; 56245; 3531; 84336; 94209; 89215; 6683; 72252
433,71320; 79197; 25554; 78463; 63912; 49995; 16712; 30550; 58794; 85620
434,39654; 32966; 65320; 42878; 97976; 96405; 38457; 21720; 81797; 55991
435,22710; 31669; 55267; 45851; 104; 72401; 81060; 94177; 3789; 8068
436,70943; 19065; 47774; 92133; 65798; 32364; 67496; 67803; 21042; 13114
437,2018; 32790; 78955; 33173; 89224; 80368; 9024; 85946; 49207; 73416
438,72434; 4550; 74897; 65789; 11293; 81354; 94966; 82488; 72886; 52762
439,39737; 32529; 42541; 38931; 58596; 39492; 6561; 30351; 66799; 88889
440,58335; 25554; 75896; 14605; 79071; 60081; 2628; 27838; 3300; 37795
441,64171; 44714; 444; 61728; 50361; 92317; 65102; 80907; 57417; 84072
442,40473; 32472; 88904; 36177; 42973; 9436; 50959; 61751; 97589; 1118
443,79766; 36696; 36006; 4061; 1299; 90324; 45655; 73843; 59083; 57757
444,10090; 25722; 68632; 59432; 58457; 22049; 90051; 5817; 10439; 67612
445,51073; 9676; 12648; 99266; 74195; 2696; 82154; 75674; 7286; 60211
446,68143; 779; 37166; 23372; 77683; 91416; 1290; 69251; 56330; 99177
447,95583; 5096; 16678; 8409; 69354; 33171; 25141; 86313; 30480; 74879
448,90835; 93917; 95234; 25897; 90053; 60215; 39957; 75079; 78584; 91679
449,4326; 92677; 56536; 9032; 16172; 39698; 3685; 92139; 81134; 8760
450,86835; 17592; 2991; 11098; 9289; 98546; 55217; 85459; 54094; 27666
451,3318; 41525; 59542; 32728; 17459; 38466; 23358; 60956; 5798; 18999
452,81463; 4979; 9152; 99011; 83274; 42832; 15269; 67493; 58395; 18441
453,12440; 3885; 15203; 44898; 10550; 2348; 39587; 1803; 37120; 66847
454,73180; 60215; 91029; 20526; 75529; 67728; 76568; 68677; 93917; 56589
455,6971; 75178; 68961; 23224; 58326; 23753; 8217; 40079; 388; 27899
456,88303; 85748; 16948; 75215; 52375; 58521; 16942; 33389; 92806; 19680
457,79879; 44125; 73757; 64; 40585; 3957; 10524; 61054; 83199; 36787
458,14705; 84803; 1415; 60263; 11906; 45940; 90620; 77589; 15281; 48169
459,73150; 31848; 59227; 16914; 10784; 60995; 16726; 45371; 15005; 77897
460,6101; 87601; 29657; 34089; 72741; 14720; 93820; 826; 3045; 84887
461,73843; 85654; 89597; 237; 23408; 83715; 70335; 85601; 34362; 80801
462,77840; 8602; 91239; 32935; 10976; 38435; 30896; 77306; 58822; 73064
463,9801; 76401; 43807; 64135; 95130; 58554; 55267; 7576; 39654; 94517
464,2348; 66218; 40201; 38162; 92892; 68015; 42393; 75834; 10322; 22734
465,94446; 49369; 41038; 67307; 53098; 92249; 39322; 74310; 286; 95500
466,33746; 75533; 6420; 2710; 16457; 71789; 89728; 70647; 78973; 66856
467,80426; 39492; 74164; 35423; 82846; 6326; 31457; 91998; 10357; 28068
468,76125; 39887; 49551; 81512; 27071; 46828; 87604; 12511; 9796; 80462
469,60866; 13368; 26394; 77290; 65371; 91506; 12738; 30831; 86095; 31810
470,42932; 41459; 52340; 48854; 69841; 77387; 69259; 35130; 2010; 15143
471,71751; 79307; 74895; 93291; 83189; 31767; 88523; 9711; 66799; 6095
472,44023; 45768; 11780; 57223; 83183; 63492; 51580; 22641; 7146; 31552
473,57353; 87706; 97892; 19211; 629; 31017; 77768; 87135; 93430; 37932
474,36016; 33178; 40386; 58118; 38569; 16581; 32494; 15506; 30856; 41525
475,49442; 2730; 6984; 26468; 66945; 15048; 9510; 31171; 20430; 7654
476,31846; 6273; 93513; 69306; 86094; 83346; 15693; 80557; 95931; 45580
477,3269; 46748; 81613; 8642; 100216; 68358; 80488; 31821; 9302; 90245
478,13328; 30628; 57228; 21081; 69662; 9452; 68224; 51879; 51695; 2967
479,68776; 87145; 60039; 38489; 84147; 88743; 1454; 33726; 20347; 82983
480,12051; 44376; 65850; 61780; 71541; 15002; 41992; 6470; 17954; 95810
481,74774; 35961; 2127; 96663; 48859; 42350; 53265; 73836; 50989; 96580
482,57045; 39073; 35707; 53489; 44376; 32408; 57405; 79778; 20735; 76151
483,94462; 81546; 66863; 53618; 57045; 24820; 42409; 42878; 38249; 9964
484,32502; 41025; 25882; 83402; 51524; 74721; 57719; 97183; 58794; 39295
485,27228; 85179; 34506; 14116; 49792; 68241; 6199; 72839; 60769; 8957
486,11156; 88521; 14533; 18261; 60369; 40921; 5816; 69619; 26369; 6786
487,32537; 82339; 39147; 13368; 60822; 55693; 65102; 57668; 46392; 7900
488,33495; 32935; 25171; 16920; 8669; 83231; 77924; 40558; 94073; 85613
489,10486; 88511; 13777; 74059; 9950; 68334; 99558; 1886; 75675; 99222
490,79595; 59282; 73146; 86180; 82131; 37271; 68724; 39587; 25194; 73153
491,27622; 19270; 4418; 14174; 95766; 9954; 75255; 17140; 93831; 17233
492,11406; 97859; 97892; 39112; 61602; 30706; 61575; 26901; 37338; 88645
493,23882; 67181; 73180; 36541; 44376; 18434; 7716; 85488; 74531; 33171
494,33171; 91792; 15581; 8780; 88390; 77305; 24943; 8498; 96660; 30706
495,48554; 92034; 48583; 54609; 28962; 2917; 65892; 15474; 53342; 9338
496,6286; 12265; 36598; 13451; 67158; 92677; 92852; 66704; 32184; 61783
497,38565; 15224; 10976; 61450; 1240; 66554; 58794; 6204; 2333; 479
498,2696; 37311; 8957; 93467; 68236; 7681; 98258; 89208; 73284; 89007
499,72509; 3041; 38918; 7245; 72911; 81156; 93479; 6163; 78965; 58258
500,10834; 83456; 18618; 68356; 78803; 338; 61851; 9402; 85475; 87430
501,85246; 79017; 26909; 1339; 5081; 26479; 95358; 86273; 1070; 47369
502,61340; 8829; 37015; 7026; 84107; 26751; 10725; 33603; 59605; 16953
503,33726; 18618; 9702; 154; 21071; 48253; 65804; 7651; 49141; 96405
504,90944; 83749; 49551; 85895; 49334; 4716; 48929; 52149; 87604; 3807
505,2696; 33338; 92433; 42979; 4047; 34575; 83510; 8736; 31821; 16332
506,36024; 81131; 52762; 68423; 10144; 20132; 10930; 73221; 20013; 79858
507,92133; 38785; 71569; 28275; 33171; 29848; 59650; 31377; 30503; 42982
508,39359; 93582; 79487; 3019; 67612; 7245; 39049; 69629; 11227; 59951
509,16172; 62225; 57106; 33024; 93485; 98725; 15799; 52143; 45209; 13723
510,6545; 9805; 66711; 9239; 95839; 71894; 58714; 31710; 3019; 46392
511,15105; 14665; 82339; 29719; 87430; 40090; 79595; 18997; 36766; 90525
512,62383; 33622; 40039; 9395; 82776; 5502; 53133; 99649; 36052; 65965
513,90086; 48405; 7702; 91149; 29917; 89693; 58118; 77255; 1431; 80869
514,16575; 52915; 97944; 76485; 8760; 72736; 85947; 11202; 54216; 7576
515,78169; 75834; 1202; 93636; 6717; 20521; 50348; 62570; 90574; 41673
516,42774; 11164; 81789; 75924; 82154; 21979; 59072; 9676; 12691; 35874
517,58161; 75725; 92306; 31857; 7727; 81944; 30446; 92304; 39359; 65353
518,40212; 8086; 50857; 90514; 20400; 88208; 11502; 57565; 79015; 90949
519,83616; 88966; 39049; 32568; 7177; 19839; 50376; 15478; 15118; 40264
520,37447; 7658; 58122; 25285; 92605; 77315; 14060; 28817; 53434; 66700
521,51988; 6965; 66054; 3806; 34616; 39062; 58708; 30717; 82010; 89799
522,81748; 32853; 45551; 1041; 39930; 88425; 53247; 80826; 49003; 17954
523,34333; 87880; 25376; 27905; 78175; 42659; 18893; 39231; 31625; 25599
524,62927; 4482; 20582; 29719; 60428; 39969; 89; 8412; 90582; 23775
525,56625; 83172; 69153; 68632; 75427; 74836; 94294; 68811; 11275; 32728
526,36598; 11069; 61361; 32413; 11054; 5009; 94544; 51608; 65126; 79828
527,78545; 75031; 18481; 12793; 62851; 33799; 88398; 40039; 53811; 42707
528,39315; 39207; 43930; 97892; 11158; 48633; 14193; 39439; 50585; 18072
529,50684; 42409; 24820; 1060; 1403; 94462; 66898; 10936; 42878; 3275
530,31943; 18071; 84147; 25061; 93703; 2184; 5025; 1675; 17918; 60439
531,54588; 3616; 62763; 76216; 68218; 22786; 37307; 93356; 83301; 52154
532,75354; 68015; 78260; 479; 41766; 4333; 64665; 32824; 6732; 16920
533,96663; 51052; 25277; 59617; 2253; 66834; 23224; 97976; 74872; 4922
534,81131; 12478; 38750; 21472; 45541; 90360; 36968; 75023; 60263; 89613
535,14716; 2827; 82150; 90903; 78460; 903; 43050; 90293; 41658; 86054
536,12856; 7146; 62212; 12793; 1267; 67893; 24499; 53769; 10906; 80188
537,11502; 28937; 74572; 26358; 90903; 58326; 27734; 983; 10241; 15626
538,54369; 81542; 6610; 15048; 83510; 94098; 27965; 91051; 95981; 16331
539,670; 86290; 10090; 75977; 8398; 32970; 95495; 22028; 50591; 92290
540,85875; 92886; 74190; 1590; 21501; 14055; 21647; 71432; 53478; 53891
541,65842; 9814; 21501; 20844; 14638; 7013; 86212; 90019; 26776; 22968
542,50063; 10317; 30196; 42932; 80660; 88123; 22314; 66573; 32592; 98557
543,38931; 31943; 41767; 70523; 90903; 58596; 8410; 27349; 97280; 81344
544,16687; 56927; 83616; 57036; 9329; 31943; 15160; 9682; 2696; 13996
545,20428; 66863; 2359; 19031; 20986; 51899; 8503; 25733; 19770; 2403
546,20582; 46788; 16443; 10317; 99329; 44283; 59671; 85663; 10174; 99651
547,5929; 67850; 47916; 11963; 4066; 51962; 52562; 96382; 54523; 93212
548,65102; 66127; 69329; 91200; 4938; 50361; 12142; 85668; 31137; 5273
549,84163; 72834; 15973; 444; 47083; 85521; 62560; 27588; 56901; 5008
550,2888; 892; 18400; 47215; 39238; 69379; 82188; 8702; 58308; 84147
551,38914; 12260; 12022; 90575; 77852; 59854; 45940; 65995; 91686; 59415
552,57396; 2565; 47004; 58710; 97892; 69976; 8730; 49505; 27528; 69676
553,91357; 96567; 7570; 88667; 73495; 57096; 1212; 96942; 86370; 32821
554,31117; 6286; 80710; 65674; 9766; 32832; 57316; 25767; 20232; 52596
555,71638; 6438; 59076; 75450; 11446; 72810; 1645; 95263; 12740; 54588
556,17988; 3803; 18509; 48506; 97331; 18837; 28048; 2696; 73420; 67312
557,6283; 51988; 31701; 74666; 7349; 2073; 21081; 60026; 30560; 81034
558,92064; 7151; 11279; 89796; 1978; 88954; 33647; 29827; 27680; 59939
559,73843; 5976; 58959; 10605; 22299; 10993; 83538; 96277; 65949; 68171
560,3940; 40729; 37144; 75359; 94867; 10638; 70019; 7170; 72828; 3579
561,2696; 3519; 57737; 33013; 42745; 73084; 7240; 25897; 47614; 20356
562,80559; 39286; 33577; 34871; 88521; 37609; 58457; 81073; 5405; 77659
563,55354; 72002; 18037; 71604; 19732; 23150; 74258; 38952; 17201; 58196
564,26800; 51531; 15626; 83599; 83233; 80710; 72813; 27790; 93154; 65317
565,33009; 97123; 16473; 7354; 55538; 39767; 27885; 14560; 3485; 5976
566,96871; 4265; 78284; 98322; 50103; 76886; 81470; 88136; 97419; 79863
567,93251; 79858; 83510; 43969; 90792; 14814; 6189; 38970; 98621; 85642
568,83804; 42670; 21874; 10854; 17988; 72247; 3099; 9490; 6216; 42973
569,31734; 7152; 12144; 47625; 92130; 53512; 81626; 57045; 85554; 60223
570,89711; 42541; 20304; 24809; 90250; 18058; 60202; 27732; 64588; 75427
571,86836; 31461; 81919; 64045; 70526; 21874; 13436; 3308; 9724; 3532
572,37348; 97176; 4801; 81655; 8947; 6251; 69985; 25509; 67446; 95
573,42327; 84664; 65843; 91074; 31710; 81272; 48588; 49296; 81268; 26804
574,3902; 85612; 91131; 57090; 26803; 92133; 94148; 38727; 91026; 60812
575,50885; 87120; 29523; 90282; 58907; 56980; 77535; 79879; 38438; 93136
576,31844; 45040; 14886; 10906; 89713; 97103; 40194; 80272; 99651; 29719
577,79525; 1290; 40386; 18131; 17940; 71681; 58122; 77315; 257; 95358
578,9518; 18072; 6083; 76317; 10714; 45064; 51248; 10485; 99369; 16215
579,9454; 878; 42919; 81748; 58254; 68663; 17915; 73843; 84887; 81693
580,85157; 57738; 95889; 5015; 80816; 67332; 9264; 34429; 73583; 61726
581,18087; 73489; 10925; 18459; 28774; 16711; 9470; 33587; 7285; 96869
582,77442; 4448; 11580; 36051; 41417; 86435; 45551; 36954; 79103; 26042
583,35771; 26909; 25610; 37106; 39547; 88181; 73415; 93496; 77500; 97469
584,11158; 82002; 37191; 60202; 74974; 383; 39439; 99167; 52125; 47329
585,67850; 33705; 30252; 79204; 86230; 1634; 65984; 27549; 2730; 30476
586,58515; 7417; 89575; 30625; 55447; 14830; 47784; 72998; 33272; 83209
587,87515; 9660; 53096; 33530; 90249; 80188; 78630; 17953; 45438; 5479
588,27175; 10870; 40455; 42224; 95070; 36998; 3637; 94346; 44588; 47067
589,55354; 6101; 3385; 96921; 74164; 61415; 86836; 1572; 61701; 76161
590,93831; 77822; 44023; 85596; 76768; 85422; 28998; 16914; 11788; 73485
591,16643; 9724; 72678; 3537; 9913; 90900; 26342; 67251; 59790; 13284
592,6592; 9438; 18071; 40293; 15640; 29427; 67446; 3072; 88162; 44051
593,58258; 53516; 12525; 94942; 93175; 60215; 81557; 6101; 44201; 86333
594,7151; 19781; 70647; 23483; 26523; 21081; 38530; 28042; 67557; 40376
595,51974; 14438; 86392; 96079; 10896; 26177; 87581; 87383; 33576; 93953
596,3902; 42705; 48598; 3422; 14705; 92499; 25048; 15595; 91073; 77266
597,95199; 14556; 94146; 98329; 93004; 44554; 9311; 80006; 36835; 94092
598,94934; 19270; 16648; 10790; 62072; 78306; 65621; 10693; 71976; 94145
599,65719; 58430; 4314; 85850; 27813; 15967; 62607; 73503; 77597; 9292
600,40755; 36909; 79032; 66447; 6245; 42845; 67556; 92306; 95067; 62856
601,80816; 80188; 57000; 74928; 64496; 81801; 7495; 80822; 72981; 31431
602,95611; 32821; 67606; 78202; 6805; 70862; 87629; 80946; 60576; 96605
603,21670; 22944; 42275; 80533; 59243; 61361; 65681; 53853; 8655; 52687
604,81019; 72894; 88201; 4268; 17691; 40964; 41635; 78931; 57065; 77995
605,84651; 24805; 1936; 81644; 22341; 15732; 59785; 59671; 11874; 33846
606,94809; 96628; 85142; 31507; 49809; 91751; 64816; 42000; 20384; 48854
607,93472; 87515; 15585; 41544; 92391; 74798; 83616; 72945; 78274; 98713
608,21098; 33603; 42224; 58359; 47201; 81131; 72449; 69817; 23705; 10138
609,30625; 52419; 96439; 16955; 78175; 3678; 5085; 9434; 19187; 2694
610,107; 10743; 31907; 12466; 96102; 2422; 24154; 82801; 27179; 53195
611,96586; 20428; 59743; 45745; 58556; 52273; 22506; 2911; 10223; 51860
612,1491; 21999; 65338; 21874; 36003; 18284; 9510; 62834; 50921; 77839
613,76125; 34044; 77738; 56387; 43570; 79766; 50103; 85848; 53824; 96886
614,88733; 12771; 71316; 36358; 95199; 42656; 25108; 92458; 89959; 51559
615,6592; 15224; 5690; 28824; 87075; 20423; 641; 31734; 54588; 54555
616,75178; 24276; 61671; 68888; 62179; 6210; 81463; 81344; 31767; 73178
617,89321; 88162; 5758; 25724; 2490; 46143; 76152; 92605; 97853; 93184
618,45647; 55596; 61024; 78447; 40438; 76421; 6063; 85793; 6984; 15286
619,95017; 72775; 32589; 30505; 30054; 65681; 66054; 70692; 58544; 9692
620,78338; 79880; 97286; 75733; 55474; 79813; 50234; 83508; 3573; 76799
621,99116; 1491; 65338; 61583; 31823; 19546; 59599; 15833; 87179; 24116
622,54227; 78460; 7415; 32169; 96192; 4962; 1926; 40075; 87075; 33705
623,99110; 50029; 5432; 71246; 52535; 44922; 53295; 864; 39369; 85716
624,56964; 96673; 92566; 27349; 89822; 31517; 12436; 46773; 78053; 81781
625,2333; 2424; 15271; 58710; 72353; 57059; 46266; 39231; 83576; 87023
626,13013; 3613; 90405; 97892; 82050; 59574; 47060; 99429; 382; 55504
627,18132; 92232; 79879; 72934; 74640; 17265; 57032; 34056; 42585; 68514
628,65254; 60623; 7004; 69748; 25365; 1261; 69156; 45323; 81679; 61487
629,66054; 73121; 71395; 19839; 86973; 22834; 59473; 27313; 4314; 93069
630,100003; 80843; 77964; 62156; 20400; 25210; 24848; 59922; 6514; 44282
631,15105; 58801; 61486; 49431; 20358; 12368; 89011; 37659; 98531; 55377
